epoch:1
train path acc=0.8561256474611139	test path acc=0.6542670460613643	ensemble acc=0.6631016042780749
vote rate for correct=0.877758241023191	vote rate for wrong=0.809623685507773
results			label	correct	vote rate
520.0	360.0	0.0	15.0	1.0	0.0	0.5810055865921788
340.0	1851.0	510.0	778.0	1.0	1.0	0.5320494394941075
66.0	637.0	0.0	1.0	1.0	1.0	0.9048295454545454
482.0	486.0	4.0	275.0	3.0	0.0	0.3897353648757017
202.0	2037.0	11.0	512.0	1.0	1.0	0.7375090514120203
1535.0	0.0	0.0	5.0	0.0	1.0	0.9967532467532467
0.0	0.0	0.0	4417.0	3.0	1.0	1.0
610.0	2.0	0.0	0.0	3.0	0.0	0.9967320261437909
610.0	3.0	0.0	0.0	3.0	0.0	0.9951060358890701
58.0	53.0	0.0	793.0	0.0	0.0	0.8772123893805309
1284.0	152.0	0.0	3117.0	3.0	1.0	0.6846035580935647
853.0	282.0	83.0	598.0	0.0	1.0	0.4697136563876652
284.0	34.0	0.0	34.0	0.0	1.0	0.8068181818181818
70.0	94.0	0.0	1667.0	3.0	1.0	0.9104314582195522
847.0	406.0	316.0	667.0	0.0	1.0	0.37880143112701253
181.0	1162.0	5.0	404.0	3.0	0.0	0.66324200913242
156.0	397.0	1.0	95.0	2.0	0.0	0.6117103235747303
2017.0	1571.0	6.0	1453.0	0.0	1.0	0.3996433524866257
116.0	2738.0	462.0	3338.0	1.0	0.0	0.5016531409678389
0.0	385.0	0.0	0.0	1.0	1.0	1.0
0.0	229.0	0.0	892.0	3.0	1.0	0.7957181088314005
0.0	0.0	0.0	846.0	2.0	0.0	1.0
1248.0	0.0	0.0	0.0	0.0	1.0	1.0
2300.0	2467.0	0.0	129.0	0.0	0.0	0.5038807189542484
6.0	51.0	0.0	1450.0	3.0	1.0	0.962176509621765
1659.0	1105.0	0.0	893.0	0.0	1.0	0.45365053322395404
5.0	1406.0	712.0	6307.0	3.0	1.0	0.7481613285883748
1340.0	2.0	0.0	2.0	0.0	1.0	0.9970238095238095
475.0	1326.0	237.0	599.0	2.0	0.0	0.502844141069397
598.0	5.0	0.0	4.0	1.0	0.0	0.985172981878089
0.0	9.0	13.0	134.0	2.0	0.0	0.8589743589743589
1.0	0.0	0.0	1430.0	3.0	1.0	0.9993011879804332
0.0	2.0	0.0	994.0	3.0	1.0	0.9979919678714859
364.0	2.0	0.0	618.0	3.0	1.0	0.6280487804878049
7.0	1.0	0.0	693.0	1.0	0.0	0.9885877318116976
1.0	0.0	0.0	2281.0	2.0	0.0	0.9995617879053462
473.0	102.0	5.0	96.0	0.0	1.0	0.6997041420118343
1408.0	689.0	0.0	350.0	0.0	1.0	0.5753984470780548
0.0	432.0	0.0	0.0	1.0	1.0	1.0
331.0	324.0	0.0	6.0	0.0	1.0	0.5007564296520424
319.0	332.0	1.0	3.0	2.0	0.0	0.5068702290076336
3.0	0.0	0.0	735.0	0.0	0.0	0.9959349593495935
1180.0	53.0	0.0	7.0	0.0	1.0	0.9516129032258065
0.0	438.0	0.0	748.0	3.0	1.0	0.6306913996627319
476.0	86.0	0.0	40.0	1.0	0.0	0.7906976744186046
1.0	437.0	0.0	739.0	1.0	0.0	0.6278674596431606
0.0	1.0	0.0	757.0	3.0	1.0	0.9986807387862797
0.0	0.0	0.0	747.0	3.0	1.0	1.0
0.0	439.0	0.0	0.0	1.0	1.0	1.0
0.0	386.0	0.0	9.0	2.0	0.0	0.9772151898734177
417.0	648.0	0.0	1869.0	1.0	0.0	0.6370143149284253
0.0	0.0	0.0	604.0	3.0	1.0	1.0
1564.0	216.0	0.0	65.0	0.0	1.0	0.8476964769647697
3.0	3.0	81.0	2785.0	3.0	1.0	0.9697075208913649
371.0	372.0	100.0	66.0	3.0	0.0	0.40924092409240925
197.0	0.0	2.0	4832.0	3.0	1.0	0.9604452395150069
0.0	387.0	0.0	35.0	2.0	0.0	0.9170616113744076
8.0	900.0	98.0	255.0	1.0	1.0	0.7137192704203014
1918.0	355.0	0.0	0.0	0.0	1.0	0.8438187417509899
3.0	3276.0	0.0	121.0	1.0	1.0	0.9635294117647059
0.0	0.0	0.0	779.0	3.0	1.0	1.0
389.0	0.0	0.0	0.0	3.0	0.0	1.0
824.0	1277.0	1.0	22.0	1.0	1.0	0.6012241054613936
422.0	0.0	0.0	0.0	0.0	1.0	1.0
96.0	496.0	0.0	217.0	1.0	1.0	0.6131025957972805
1575.0	0.0	0.0	33.0	0.0	1.0	0.9794776119402985
0.0	604.0	0.0	272.0	1.0	1.0	0.6894977168949772
0.0	524.0	10.0	575.0	2.0	0.0	0.5184851217312895
0.0	0.0	0.0	815.0	2.0	0.0	1.0
0.0	0.0	0.0	817.0	3.0	1.0	1.0
453.0	513.0	0.0	96.0	0.0	0.0	0.4830508474576271
453.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	1761.0	0.0	15.0	1.0	1.0	0.9915540540540541
0.0	725.0	421.0	41.0	1.0	1.0	0.6107834877843302
0.0	0.0	0.0	828.0	3.0	1.0	1.0
479.0	575.0	58.0	1965.0	2.0	0.0	0.6386090347741307
0.0	1.0	0.0	1070.0	2.0	0.0	0.9990662931839402
1.0	12.0	820.0	2.0	3.0	0.0	0.9820359281437125
274.0	238.0	11.0	1047.0	1.0	0.0	0.6668789808917197
0.0	514.0	0.0	0.0	1.0	1.0	1.0
705.0	54.0	0.0	5118.0	3.0	1.0	0.8708524757529351
55.0	90.0	5.0	4465.0	3.0	1.0	0.9674972914409534
245.0	213.0	26.0	0.0	0.0	1.0	0.506198347107438
509.0	527.0	0.0	0.0	1.0	1.0	0.5086872586872587
679.0	247.0	0.0	264.0	0.0	1.0	0.5705882352941176
116.0	134.0	0.0	6.0	0.0	0.0	0.5234375
0.0	0.0	0.0	884.0	3.0	1.0	1.0
315.0	97.0	32.0	11.0	0.0	1.0	0.6923076923076923
2058.0	64.0	0.0	3682.0	3.0	1.0	0.6343900758097863
2571.0	3.0	0.0	7024.0	3.0	1.0	0.7318191289852053
190.0	798.0	0.0	5.0	2.0	0.0	0.8036253776435045
0.0	40.0	0.0	0.0	0.0	0.0	1.0
38.0	591.0	0.0	2914.0	3.0	1.0	0.8224668360146768
0.0	13.0	17.0	1819.0	3.0	1.0	0.9837750135208221
1509.0	140.0	6.0	19.0	0.0	1.0	0.9014336917562724
213.0	1588.0	140.0	1037.0	1.0	1.0	0.5332437877770315
142.0	99.0	0.0	1364.0	3.0	1.0	0.8498442367601247
0.0	285.0	0.0	548.0	1.0	0.0	0.6578631452581032
1.0	0.0	0.0	1917.0	3.0	1.0	0.9994786235662148
1.0	2.0	0.0	1940.0	3.0	1.0	0.9984559958826557
2259.0	1897.0	0.0	1411.0	0.0	1.0	0.40578408478534217
715.0	6.0	1.0	40.0	0.0	1.0	0.9383202099737533
1.0	0.0	0.0	1034.0	3.0	1.0	0.9990338164251208
1054.0	0.0	0.0	4.0	0.0	1.0	0.996219281663516
0.0	0.0	876.0	0.0	1.0	0.0	1.0
127.0	132.0	0.0	1321.0	3.0	1.0	0.8360759493670886
0.0	0.0	0.0	985.0	3.0	1.0	1.0
303.0	303.0	0.0	760.0	0.0	0.0	0.5563689604685212
195.0	112.0	0.0	297.0	3.0	1.0	0.4917218543046358
478.0	938.0	9.0	117.0	1.0	1.0	0.6083009079118028
0.0	536.0	0.0	0.0	1.0	1.0	1.0
3.0	238.0	283.0	1441.0	1.0	0.0	0.7333333333333333
2797.0	1025.0	4.0	1196.0	0.0	1.0	0.5569494225408204
0.0	245.0	0.0	1073.0	1.0	0.0	0.8141122913505311
0.0	0.0	0.0	1000.0	3.0	1.0	1.0
545.0	0.0	0.0	0.0	1.0	0.0	1.0
483.0	204.0	13.0	57.0	1.0	0.0	0.6380449141347424
0.0	3.0	826.0	68.0	0.0	0.0	0.9208472686733556
532.0	680.0	0.0	2.0	2.0	0.0	0.5601317957166392
0.0	0.0	0.0	1062.0	3.0	1.0	1.0
2.0	1.0	0.0	2038.0	3.0	1.0	0.9985301322880941
1236.0	0.0	0.0	1050.0	3.0	0.0	0.5406824146981627
43.0	316.0	0.0	1521.0	3.0	1.0	0.8090425531914893
1.0	0.0	0.0	1026.0	3.0	1.0	0.9990262901655307
349.0	945.0	0.0	26.0	1.0	1.0	0.7159090909090909
2.0	1168.0	2.0	9.0	3.0	0.0	0.9889923793395428
0.0	0.0	0.0	314.0	1.0	0.0	1.0
445.0	0.0	0.0	5.0	0.0	1.0	0.9888888888888889
2.0	1262.0	60.0	6.0	1.0	1.0	0.9488721804511279
1.0	0.0	0.0	2162.0	3.0	1.0	0.9995376791493297
0.0	1.0	316.0	0.0	2.0	1.0	0.9968454258675079
0.0	598.0	0.0	0.0	1.0	1.0	1.0
25.0	141.0	13.0	5.0	0.0	0.0	0.7663043478260869
2.0	0.0	0.0	2101.0	3.0	1.0	0.9990489776509748
1017.0	485.0	114.0	42.0	2.0	0.0	0.6133896260554885
861.0	0.0	0.0	218.0	0.0	1.0	0.7979610750695088
0.0	338.0	86.0	372.0	2.0	0.0	0.46733668341708545
624.0	731.0	4.0	501.0	0.0	0.0	0.39301075268817204
135.0	796.0	2.0	132.0	0.0	0.0	0.7474178403755869
1363.0	199.0	0.0	2.0	0.0	1.0	0.8714833759590793
577.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	0.0	0.0	2110.0	3.0	1.0	1.0
573.0	0.0	2.0	0.0	0.0	1.0	0.9965217391304347
1.0	615.0	0.0	0.0	1.0	1.0	0.9983766233766234
2615.0	1529.0	0.0	8.0	0.0	1.0	0.6298169556840078
762.0	654.0	1.0	0.0	0.0	1.0	0.5377558221594919
392.0	140.0	0.0	1064.0	3.0	1.0	0.6666666666666666
0.0	1156.0	1.0	0.0	1.0	1.0	0.9991356957649092
126.0	471.0	0.0	54.0	1.0	1.0	0.7235023041474654
173.0	25.0	0.0	681.0	1.0	0.0	0.7747440273037542
0.0	332.0	0.0	652.0	3.0	1.0	0.6626016260162602
1.0	330.0	0.0	652.0	3.0	1.0	0.6632756866734486
0.0	0.0	0.0	1068.0	3.0	1.0	1.0
0.0	52.0	2.0	3120.0	3.0	1.0	0.9829867674858223
38.0	16.0	0.0	4052.0	3.0	1.0	0.9868485143692158
1141.0	0.0	0.0	0.0	1.0	0.0	1.0
155.0	1362.0	90.0	6.0	1.0	1.0	0.8443893366398016
154.0	710.0	0.0	2266.0	3.0	1.0	0.723961661341853
36.0	398.0	80.0	0.0	1.0	1.0	0.77431906614786
1.0	0.0	0.0	1085.0	3.0	1.0	0.9990791896869244
0.0	0.0	0.0	1087.0	3.0	1.0	1.0
0.0	0.0	0.0	1091.0	3.0	1.0	1.0
0.0	503.0	0.0	74.0	1.0	1.0	0.8717504332755632
1134.0	343.0	81.0	1.0	0.0	1.0	0.7273893521488134
605.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	0.0	0.0	1096.0	3.0	1.0	1.0
0.0	0.0	0.0	1098.0	3.0	1.0	1.0
523.0	0.0	0.0	0.0	0.0	1.0	1.0
7.0	377.0	245.0	0.0	1.0	1.0	0.5993640699523053
0.0	0.0	0.0	1106.0	3.0	1.0	1.0
1.0	363.0	0.0	1123.0	1.0	0.0	0.7552118359112306
0.0	0.0	0.0	1110.0	3.0	1.0	1.0
0.0	0.0	0.0	1119.0	3.0	1.0	1.0
185.0	91.0	0.0	0.0	3.0	0.0	0.6702898550724637
0.0	0.0	0.0	2237.0	3.0	1.0	1.0
532.0	0.0	0.0	0.0	2.0	0.0	1.0
1128.0	18.0	0.0	0.0	0.0	1.0	0.9842931937172775
0.0	369.0	0.0	368.0	1.0	1.0	0.5006784260515604
0.0	0.0	0.0	1473.0	3.0	1.0	1.0
43.0	680.0	0.0	60.0	1.0	1.0	0.8684546615581098
1.0	1966.0	0.0	0.0	1.0	1.0	0.9994916115912558
3.0	1927.0	37.0	7.0	1.0	1.0	0.9761904761904762
6.0	915.0	0.0	2.0	0.0	0.0	0.991332611050921
0.0	669.0	0.0	0.0	1.0	1.0	1.0
157.0	5.0	0.0	116.0	1.0	0.0	0.564748201438849
0.0	355.0	0.0	1132.0	2.0	0.0	0.7612642905178211
1265.0	0.0	0.0	18.0	0.0	1.0	0.9859703819173812
2357.0	2.0	0.0	2.0	0.0	1.0	0.9983058026260059
461.0	52.0	0.0	0.0	0.0	1.0	0.898635477582846
1.0	0.0	502.0	40.0	3.0	0.0	0.9244935543278084
0.0	0.0	0.0	1174.0	3.0	1.0	1.0
0.0	1057.0	0.0	384.0	1.0	1.0	0.7335183900069396
0.0	0.0	0.0	1084.0	3.0	1.0	1.0
0.0	1.0	0.0	418.0	2.0	0.0	0.9976133651551312
0.0	3.0	0.0	416.0	2.0	0.0	0.9928400954653938
0.0	364.0	0.0	0.0	0.0	0.0	1.0
641.0	0.0	0.0	0.0	2.0	0.0	1.0
639.0	0.0	0.0	0.0	0.0	1.0	1.0
2.0	684.0	0.0	0.0	2.0	0.0	0.9970845481049563
0.0	4.0	0.0	733.0	3.0	1.0	0.994572591587517
0.0	3.0	0.0	823.0	3.0	1.0	0.9963680387409201
597.0	0.0	0.0	29.0	3.0	0.0	0.9536741214057508
0.0	1.0	0.0	1149.0	3.0	1.0	0.9991304347826087
0.0	96.0	0.0	264.0	2.0	0.0	0.7333333333333333
379.0	405.0	0.0	110.0	0.0	0.0	0.45302013422818793
32.0	0.0	13.0	549.0	1.0	0.0	0.9242424242424242
38.0	0.0	11.0	554.0	1.0	0.0	0.9187396351575456
0.0	674.0	1.0	0.0	1.0	1.0	0.9985185185185185
179.0	1437.0	1.0	0.0	2.0	0.0	0.8886827458256029
105.0	273.0	0.0	1156.0	1.0	0.0	0.7535853976531942
1.0	0.0	0.0	1155.0	3.0	1.0	0.9991349480968859
0.0	0.0	0.0	1158.0	3.0	1.0	1.0
568.0	0.0	0.0	0.0	1.0	0.0	1.0
0.0	0.0	0.0	1165.0	2.0	0.0	1.0
15.0	104.0	0.0	203.0	3.0	1.0	0.6304347826086957
2.0	5.0	35.0	1184.0	3.0	1.0	0.965742251223491
0.0	66.0	0.0	0.0	0.0	0.0	1.0
1.0	0.0	0.0	1168.0	3.0	1.0	0.9991445680068435
13.0	376.0	0.0	4652.0	3.0	1.0	0.9228327712755405
896.0	1.0	0.0	1.0	0.0	1.0	0.9977728285077951
122.0	196.0	225.0	700.0	1.0	0.0	0.5631536604987932
0.0	368.0	3.0	1189.0	3.0	1.0	0.7621794871794871
0.0	44.0	0.0	483.0	1.0	0.0	0.9165085388994307
0.0	0.0	0.0	1197.0	3.0	1.0	1.0
502.0	163.0	0.0	254.0	0.0	1.0	0.5462459194776932
0.0	695.0	0.0	0.0	1.0	1.0	1.0
8.0	2.0	2.0	4.0	2.0	0.0	0.5
0.0	31.0	0.0	0.0	2.0	0.0	1.0
698.0	1.0	0.0	0.0	0.0	1.0	0.9985693848354793
654.0	0.0	0.0	4.0	0.0	1.0	0.993920972644377
82.0	9.0	0.0	369.0	2.0	0.0	0.8021739130434783
832.0	0.0	0.0	455.0	0.0	1.0	0.6464646464646465
0.0	0.0	0.0	1204.0	3.0	1.0	1.0
0.0	1174.0	0.0	0.0	0.0	0.0	1.0
592.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	0.0	0.0	381.0	2.0	0.0	1.0
0.0	307.0	0.0	36.0	1.0	1.0	0.8950437317784257
672.0	679.0	0.0	2.0	0.0	0.0	0.5018477457501848
694.0	15.0	0.0	5.0	1.0	0.0	0.9719887955182073
702.0	13.0	0.0	6.0	0.0	1.0	0.9736477115117892
212.0	0.0	106.0	0.0	3.0	0.0	0.6666666666666666
1189.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	0.0	0.0	5.0	0.0	0.0	1.0
309.0	60.0	5.0	196.0	1.0	0.0	0.5421052631578948
0.0	1.0	700.0	0.0	1.0	0.0	0.9985734664764622
5.0	419.0	0.0	0.0	3.0	0.0	0.9882075471698113
561.0	69.0	0.0	0.0	0.0	1.0	0.8904761904761904
0.0	11.0	0.0	17.0	3.0	1.0	0.6071428571428571
0.0	0.0	704.0	0.0	2.0	1.0	1.0
700.0	733.0	0.0	0.0	0.0	0.0	0.5115143056524774
0.0	174.0	156.0	0.0	0.0	0.0	0.5272727272727272
1137.0	519.0	0.0	14.0	0.0	1.0	0.6808383233532934
702.0	0.0	0.0	419.0	1.0	0.0	0.6262265834076717
323.0	0.0	0.0	40.0	3.0	0.0	0.8898071625344353
7.0	251.0	26.0	71.0	1.0	1.0	0.7070422535211267
5.0	257.0	28.0	73.0	0.0	0.0	0.7079889807162535
713.0	578.0	0.0	0.0	0.0	1.0	0.552285050348567
575.0	13.0	0.0	0.0	0.0	1.0	0.9778911564625851
706.0	0.0	0.0	0.0	1.0	0.0	1.0
0.0	315.0	0.0	7.0	3.0	0.0	0.9782608695652174
0.0	0.0	0.0	699.0	1.0	0.0	1.0
2.0	178.0	0.0	9.0	0.0	0.0	0.9417989417989417
711.0	0.0	0.0	0.0	0.0	1.0	1.0
13.0	0.0	0.0	1252.0	3.0	1.0	0.9897233201581027
0.0	0.0	0.0	441.0	3.0	1.0	1.0
0.0	0.0	1.0	0.0	2.0	1.0	1.0
763.0	0.0	0.0	0.0	0.0	1.0	1.0
1.0	403.0	0.0	1.0	1.0	1.0	0.9950617283950617
0.0	0.0	0.0	404.0	3.0	1.0	1.0
1.0	722.0	0.0	0.0	1.0	1.0	0.9986168741355463
26.0	644.0	0.0	0.0	0.0	0.0	0.9611940298507463
600.0	23.0	0.0	0.0	0.0	1.0	0.9630818619582665
606.0	24.0	0.0	2.0	0.0	1.0	0.9588607594936709
0.0	0.0	0.0	1210.0	3.0	1.0	1.0
0.0	0.0	0.0	37.0	1.0	0.0	1.0
719.0	1.0	0.0	0.0	0.0	1.0	0.9986111111111111
0.0	0.0	153.0	419.0	1.0	0.0	0.7325174825174825
618.0	0.0	0.0	0.0	0.0	1.0	1.0
1.0	0.0	0.0	1211.0	1.0	0.0	0.9991749174917491
0.0	1.0	1212.0	0.0	3.0	0.0	0.9991755976916735
21.0	230.0	0.0	121.0	1.0	1.0	0.6182795698924731
0.0	726.0	0.0	0.0	3.0	0.0	1.0
0.0	0.0	0.0	38.0	2.0	0.0	1.0
42.0	0.0	0.0	1.0	1.0	0.0	0.9767441860465116
13.0	746.0	0.0	1.0	2.0	0.0	0.9815789473684211
0.0	443.0	0.0	0.0	1.0	1.0	1.0
epoch:16
train path acc=0.9568407748397018	test path acc=0.6318428360007934	ensemble acc=0.6417112299465241
vote rate for correct=0.862617763252517	vote rate for wrong=0.7958362258344648
results			label	correct	vote rate
8.0	15.0	0.0	1.0	0.0	0.0	0.625
0.0	2.0	0.0	0.0	2.0	0.0	1.0
0.0	0.0	0.0	38.0	3.0	1.0	1.0
7.0	3.0	0.0	28.0	3.0	1.0	0.7368421052631579
24.0	8.0	0.0	0.0	0.0	1.0	0.75
0.0	11.0	50.0	179.0	3.0	1.0	0.7458333333333333
0.0	14.0	0.0	181.0	3.0	1.0	0.9282051282051282
0.0	58.0	0.0	1434.0	3.0	1.0	0.9611260053619303
0.0	0.0	0.0	86.0	3.0	1.0	1.0
86.0	11.0	0.0	1.0	0.0	1.0	0.8775510204081632
45.0	119.0	0.0	208.0	3.0	1.0	0.5591397849462365
0.0	65.0	0.0	19.0	1.0	1.0	0.7738095238095238
0.0	42.0	0.0	0.0	1.0	1.0	1.0
0.0	0.0	0.0	91.0	3.0	1.0	1.0
103.0	15.0	0.0	1826.0	3.0	1.0	0.9393004115226338
72.0	79.0	0.0	83.0	0.0	0.0	0.3547008547008547
20.0	211.0	0.0	33.0	1.0	1.0	0.7992424242424242
0.0	0.0	0.0	343.0	2.0	0.0	1.0
280.0	194.0	0.0	1347.0	3.0	1.0	0.7397034596375618
175.0	129.0	0.0	68.0	1.0	0.0	0.47043010752688175
357.0	143.0	9.0	698.0	3.0	1.0	0.5782932891466446
0.0	0.0	0.0	680.0	3.0	1.0	1.0
181.0	1.0	0.0	0.0	0.0	1.0	0.9945054945054945
0.0	41.0	0.0	0.0	1.0	1.0	1.0
0.0	0.0	0.0	35.0	1.0	0.0	1.0
0.0	0.0	0.0	65.0	1.0	0.0	1.0
341.0	91.0	0.0	0.0	0.0	1.0	0.7893518518518519
0.0	22.0	0.0	507.0	3.0	1.0	0.9584120982986768
0.0	147.0	0.0	0.0	1.0	1.0	1.0
256.0	1.0	0.0	2190.0	3.0	1.0	0.894973436861463
3.0	1202.0	150.0	806.0	2.0	0.0	0.5562239703840814
120.0	246.0	0.0	0.0	0.0	0.0	0.6721311475409836
0.0	0.0	0.0	161.0	2.0	0.0	1.0
1210.0	775.0	292.0	138.0	0.0	1.0	0.5010351966873706
84.0	1734.0	63.0	151.0	1.0	1.0	0.8533464566929134
0.0	55.0	0.0	1722.0	3.0	1.0	0.9690489589195272
362.0	1467.0	68.0	3753.0	3.0	1.0	0.6642477876106194
0.0	85.0	54.0	1104.0	3.0	1.0	0.8881737731295254
119.0	1441.0	90.0	477.0	1.0	1.0	0.6774800188058298
174.0	43.0	0.0	54.0	0.0	1.0	0.6420664206642066
0.0	1.0	0.0	2369.0	0.0	0.0	0.9995780590717299
0.0	0.0	0.0	384.0	3.0	1.0	1.0
255.0	2270.0	159.0	5459.0	1.0	0.0	0.6703917475132015
561.0	438.0	1.0	4.0	1.0	0.0	0.5587649402390438
476.0	1556.0	0.0	35.0	1.0	1.0	0.7527818093855829
727.0	0.0	0.0	191.0	0.0	1.0	0.7919389978213508
0.0	0.0	0.0	391.0	3.0	1.0	1.0
596.0	49.0	0.0	1588.0	3.0	1.0	0.7111509180474698
401.0	219.0	128.0	755.0	3.0	1.0	0.5023286759813705
10.0	91.0	0.0	23.0	0.0	0.0	0.7338709677419355
716.0	479.0	3.0	105.0	3.0	0.0	0.5495011511895626
108.0	0.0	0.0	0.0	0.0	1.0	1.0
0.0	3.0	0.0	2635.0	3.0	1.0	0.9988627748294162
10.0	1281.0	6.0	122.0	1.0	1.0	0.9027484143763214
0.0	1.0	0.0	855.0	3.0	1.0	0.9988317757009346
1954.0	1947.0	10.0	187.0	0.0	1.0	0.47681795998047827
0.0	18.0	0.0	1.0	0.0	0.0	0.9473684210526315
0.0	18.0	0.0	2.0	1.0	1.0	0.9
3.0	820.0	58.0	3831.0	3.0	1.0	0.8130305602716469
0.0	264.0	0.0	920.0	0.0	0.0	0.777027027027027
129.0	1489.0	0.0	3780.0	2.0	0.0	0.700259355316784
121.0	507.0	0.0	91.0	1.0	1.0	0.7051460361613352
0.0	0.0	0.0	3012.0	3.0	1.0	1.0
232.0	646.0	0.0	115.0	1.0	1.0	0.6505538771399798
58.0	0.0	0.0	251.0	0.0	0.0	0.8122977346278317
297.0	476.0	0.0	38.0	1.0	1.0	0.5869297163995068
224.0	63.0	0.0	73.0	0.0	1.0	0.6222222222222222
0.0	59.0	0.0	0.0	0.0	0.0	1.0
335.0	722.0	0.0	154.0	1.0	1.0	0.5962014863748968
4.0	522.0	0.0	620.0	1.0	0.0	0.5410122164048866
0.0	507.0	0.0	1.0	3.0	0.0	0.9980314960629921
0.0	503.0	0.0	1054.0	3.0	1.0	0.6769428387925498
0.0	669.0	0.0	5.0	1.0	1.0	0.9925816023738873
58.0	0.0	0.0	916.0	3.0	1.0	0.9404517453798767
0.0	134.0	0.0	546.0	0.0	0.0	0.8029411764705883
229.0	470.0	0.0	946.0	0.0	0.0	0.5750759878419452
493.0	989.0	34.0	19.0	1.0	1.0	0.644299674267101
3471.0	736.0	1.0	28.0	0.0	1.0	0.8194050991501416
489.0	1.0	0.0	0.0	0.0	1.0	0.9979591836734694
318.0	47.0	0.0	6.0	0.0	1.0	0.8571428571428571
8.0	290.0	0.0	7656.0	3.0	1.0	0.9625345737993463
0.0	0.0	0.0	554.0	3.0	1.0	1.0
557.0	3.0	0.0	4528.0	3.0	1.0	0.889937106918239
745.0	512.0	371.0	11946.0	3.0	1.0	0.880064829821718
3.0	22.0	0.0	1561.0	3.0	1.0	0.9842370744010088
258.0	221.0	0.0	0.0	1.0	0.0	0.5386221294363257
0.0	1048.0	0.0	1.0	1.0	1.0	0.9990467111534795
221.0	690.0	0.0	0.0	2.0	0.0	0.7574094401756312
523.0	362.0	0.0	9.0	1.0	0.0	0.5850111856823266
326.0	1955.0	518.0	668.0	1.0	1.0	0.5638880876838765
64.0	646.0	0.0	0.0	1.0	1.0	0.9098591549295775
448.0	484.0	2.0	292.0	3.0	0.0	0.39477977161500816
185.0	1998.0	30.0	518.0	1.0	1.0	0.7316001464664957
1536.0	0.0	0.0	4.0	0.0	1.0	0.9974025974025974
2.0	1.0	0.0	4435.0	3.0	1.0	0.9993240198287517
610.0	2.0	0.0	0.0	3.0	0.0	0.9967320261437909
611.0	2.0	0.0	0.0	3.0	0.0	0.9967373572593801
53.0	40.0	0.0	811.0	0.0	0.0	0.8971238938053098
1258.0	148.0	2.0	3162.0	3.0	1.0	0.6919037199124727
856.0	278.0	79.0	596.0	0.0	1.0	0.47318960751796574
302.0	20.0	0.0	40.0	0.0	1.0	0.8342541436464088
113.0	52.0	0.0	1661.0	3.0	1.0	0.9096385542168675
880.0	415.0	264.0	665.0	0.0	1.0	0.39568345323741005
151.0	1179.0	5.0	416.0	3.0	0.0	0.6733295259851514
147.0	387.0	1.0	106.0	2.0	0.0	0.6037441497659907
2003.0	1584.0	2.0	1444.0	0.0	1.0	0.3979733757202464
84.0	2735.0	463.0	3397.0	1.0	0.0	0.5086090732145531
0.0	385.0	0.0	0.0	1.0	1.0	1.0
0.0	234.0	0.0	885.0	3.0	1.0	0.7908847184986595
0.0	0.0	0.0	846.0	2.0	0.0	1.0
1248.0	0.0	0.0	0.0	0.0	1.0	1.0
2285.0	2464.0	0.0	104.0	0.0	0.0	0.5077271790644962
5.0	45.0	0.0	1456.0	3.0	1.0	0.9667994687915007
1640.0	1078.0	0.0	908.0	0.0	1.0	0.45228902371759516
9.0	1239.0	707.0	6351.0	3.0	1.0	0.7646279797736576
1340.0	2.0	0.0	2.0	0.0	1.0	0.9970238095238095
459.0	1389.0	209.0	585.0	2.0	0.0	0.5257380772142316
569.0	5.0	0.0	4.0	1.0	0.0	0.9844290657439446
0.0	6.0	7.0	131.0	2.0	0.0	0.9097222222222222
1.0	0.0	0.0	1430.0	3.0	1.0	0.9993011879804332
0.0	1.0	0.0	996.0	3.0	1.0	0.9989969909729187
363.0	2.0	0.0	601.0	3.0	1.0	0.6221532091097308
6.0	1.0	0.0	706.0	1.0	0.0	0.9901823281907434
1.0	1.0	0.0	2279.0	2.0	0.0	0.9991231915826392
499.0	91.0	2.0	98.0	0.0	1.0	0.7231884057971014
1404.0	710.0	0.0	340.0	0.0	1.0	0.5721271393643031
0.0	432.0	0.0	0.0	1.0	1.0	1.0
321.0	337.0	1.0	5.0	0.0	0.0	0.5075301204819277
326.0	332.0	1.0	5.0	2.0	0.0	0.5
3.0	0.0	0.0	735.0	0.0	0.0	0.9959349593495935
1173.0	57.0	0.0	6.0	0.0	1.0	0.9490291262135923
1.0	438.0	0.0	748.0	3.0	1.0	0.6301600673967986
441.0	96.0	0.0	47.0	1.0	0.0	0.7551369863013698
1.0	437.0	0.0	739.0	1.0	0.0	0.6278674596431606
0.0	1.0	0.0	757.0	3.0	1.0	0.9986807387862797
0.0	0.0	0.0	747.0	3.0	1.0	1.0
0.0	439.0	0.0	0.0	1.0	1.0	1.0
0.0	396.0	0.0	3.0	2.0	0.0	0.9924812030075187
431.0	636.0	1.0	1870.0	1.0	0.0	0.6364874063989108
0.0	0.0	0.0	604.0	3.0	1.0	1.0
1548.0	196.0	0.0	76.0	0.0	1.0	0.8505494505494505
3.0	3.0	81.0	2861.0	3.0	1.0	0.9704884667571235
371.0	372.0	90.0	85.0	3.0	0.0	0.40522875816993464
